round,split,cid,local_num_layers,global_num_layers,model_rate,hetero_fedavg,inclusive_fl,spa_hfl,spc,pattern_weighted_residual_heads,fedprox,fedprox_mu,loss,forecast_accuracy,mse,rmse,mae,r2,nrmse,round_train_time_seconds,round_evaluate_time_seconds,round_total_time_seconds,align_train_loss,align_train_rmse,latent_mean_norm
1,train,12164-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00010232010755674972,0.8153014748602192,0.0065253376960754395,0.08077956236620398,0.05394752323627472,0.8279045493589632,0.18469852513978083,3.199350357055664,,,,,
1,val,12164-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002720318032188427,0.818315121571493,0.017223481088876724,0.13123826076596995,0.1073569655418396,0.42307156437750176,0.18168487842850706,,0.10127609595656395,3.872224509017542,,,
2,train,12164-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00010582640501816565,0.8125593767590618,0.006751616019755602,0.08216821782024727,0.05549737066030502,0.82193736377801,0.1874406232409383,2.892223596572876,,,,,
2,val,12164-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00014358986686878903,0.8803256120201952,0.00906501617282629,0.09521037849324143,0.07104871422052383,0.6963543164036589,0.1196743879798048,,0.079696258995682,3.490316289011389,,,
3,train,12164-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.316071113744592e-05,0.8223903318946694,0.005939748138189316,0.07706976150338936,0.05231097340583801,0.8433499068458212,0.17760966810533063,2.850362539291382,,,,,
3,val,12164-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000161667071722466,0.8712516192081909,0.010198336094617844,0.10098681148851985,0.07497430592775345,0.6583966550601419,0.12874838079180906,,0.08195875980891287,3.5245973309502006,,,
4,train,12164-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.476643950223023e-05,0.8190160786248073,0.006050783209502697,0.07778678042895655,0.0537843219935894,0.8404236513634387,0.1809839213751927,2.9751267433166504,,,,,
4,val,12164-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00019804339225963665,0.850501735000682,0.012498247437179089,0.11179556090104423,0.08370539546012878,0.5813627089672851,0.14949826499931793,,0.08409202611073852,3.5979534371290356,,,
5,train,12164-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.933333625331192e-05,0.841758600073987,0.004418965429067612,0.06647529939058275,0.04340842366218567,0.8834600504677343,0.15824139992601302,2.7978971004486084,,,,,
5,val,12164-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004031704262877903,0.7755721130052768,0.025447525084018707,0.159522804275811,0.12884248793125153,0.14762186972968602,0.22442788699472313,,0.08381705614738166,3.4281086770351976,,,
6,train,12164-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.570814077648292e-05,0.8353680284675693,0.004823300056159496,0.06944998240575369,0.044964879751205444,0.8727971132994473,0.16463197153243064,2.9386491775512695,,,,,
6,val,12164-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004639706490538706,0.7613090266175135,0.02929655835032463,0.1711623742249582,0.1420554220676422,0.01869180275413615,0.23869097338248652,,0.0867673340253532,3.6520702079869807,,,
7,train,12164-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.47260554427547e-05,0.8384924623902901,0.004770389758050442,0.06906800820966565,0.04581528902053833,0.8741912216542046,0.1615075376097099,2.807995557785034,,,,,
