round,client_id,weights,dominant_head_id,entropy
1,12162-0,[1.0],0,-0.0
1,12163-0,[1.0],0,-0.0
1,12164-0,[1.0],0,-0.0
1,12165-0,[1.0],0,-0.0
1,12166-0,[1.0],0,-0.0
