round,split,cid,local_num_layers,global_num_layers,model_rate,hetero_fedavg,inclusive_fl,spa_hfl,spc,pattern_weighted_residual_heads,fedprox,fedprox_mu,loss,forecast_accuracy,mse,rmse,mae,r2,nrmse,round_train_time_seconds,round_evaluate_time_seconds,round_total_time_seconds,align_train_loss,align_train_rmse,latent_mean_norm
1,train,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00011936907613764622,0.8695328003153207,0.007600273005664349,0.08717954465162311,0.060833126306533813,0.390158164056488,0.13046719968467937,3.2235817909240723,,,,,
1,val,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000147587216375373,0.8481816764300565,0.009381159208714962,0.09685638444994198,0.07276423275470734,0.0152947925933887,0.15181832356994354,,0.18603687803260982,3.9912358298897743,,,
2,train,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.418729838104994e-05,0.891736273167192,0.004723160993307829,0.06872525731714527,0.04499000683426857,0.6210202498200998,0.10826372683280801,2.824406385421753,,,,,
2,val,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00011131644459699628,0.8601402483448711,0.007089435588568449,0.08419878614664494,0.05086863785982132,0.255818228734244,0.13985975165512884,,0.084584309021011,3.4648075399454683,,,
3,train,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.130637715636611e-05,0.9060516702053432,0.0032727872021496296,0.057208279139907975,0.03622352331876755,0.7373983125498983,0.09394832979465684,2.9133143424987793,,,,,
3,val,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00010602436042016875,0.862622615853041,0.006754190661013126,0.08218388321935832,0.050252895802259445,0.2910049593874886,0.13737738414695905,,0.1179226809181273,3.568323033861816,,,
4,train,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.348815859562602e-05,0.9074277204726531,0.002773318439722061,0.05266230568178781,0.03218742460012436,0.7774774586519108,0.09257227952734694,2.946341037750244,,,,,
4,val,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00010635018424604569,0.8594711142848227,0.0067743235267698765,0.08230627878096468,0.04996182769536972,0.288879731742539,0.1405288857151773,,0.07172671100124717,3.551438826834783,,,
5,train,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.700810150620846e-05,0.9133571404041249,0.0023602298460900784,0.04858219680181289,0.029920324683189392,0.8106227624865368,0.08664285959587517,2.856870412826538,,,,,
5,val,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00010167737434779061,0.8621971446604701,0.006473778281360865,0.08045979294878197,0.04694785177707672,0.3204280757215452,0.13780285533952985,,0.08409989485517144,3.514763502869755,,,
6,train,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.604841408829241e-05,0.9125472191103227,0.002300651278346777,0.047965104798663546,0.03152253106236458,0.8154040917980818,0.08745278088967733,2.7748234272003174,,,,,
6,val,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001045350481613274,0.8591150825810506,0.006654692348092794,0.08157629771013633,0.05056530237197876,0.3014311413981543,0.14088491741894935,,0.08690679701976478,3.573961501941085,,,
7,train,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4505290778788644e-05,0.926405133934701,0.0015620090998709202,0.039522260814266685,0.024839866906404495,0.8746704300406796,0.07359486606529896,2.916135549545288,,,,,
7,val,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001023836139875063,0.8607834730682057,0.006513030733913183,0.08070335020253609,0.05103558301925659,0.31630082152759975,0.1392165269317943,,0.09205998410470784,3.4977650390937924,,,
8,train,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9085187977801847e-05,0.9399286652131629,0.0012181283673271537,0.03490169576578126,0.024476971477270126,0.9022609095755144,0.06007133478683715,2.7860512733459473,,,,,
8,val,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.7202404782883e-05,0.8617621990921546,0.0061828396283090115,0.0786310347656001,0.05001460760831833,0.35095522781409605,0.13823780090784546,,0.08422630000859499,3.418438419001177,,,
9,train,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2806273223972868e-05,0.9518446973085689,0.0008168414933606982,0.02858043899874,0.019032074138522148,0.9344583066201957,0.04815530269143105,2.8719542026519775,,,,,
9,val,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.30939695668699e-05,0.8630175517030811,0.005918002687394619,0.07692855573449055,0.04791555181145668,0.378750363115805,0.13698244829691889,,0.08693821006454527,3.401477624895051,,,
10,train,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1822142408139632e-05,0.953255983845093,0.0007535654003731906,0.027451145702378082,0.018006430938839912,0.9395354674441332,0.04674401615490695,2.7755472660064697,,,,,
10,val,12163-0,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.099732508878349e-05,0.8584110507188331,0.005782559514045715,0.07604314245246388,0.049866244196891785,0.39295008631718764,0.14158894928116697,,0.08634519390761852,3.6053838510997593,,,
