round,split,loss,forecast_accuracy,global_num_layers,local_num_layers,model_rate,hetero_fedavg,inclusive_fl,spa_hfl,spc,pattern_weighted_residual_heads,fedprox,fedprox_mu,inclusive_group_count,inclusive_beta,mse,rmse,mae,r2,nrmse,round_train_time_seconds,round_evaluate_time_seconds,round_time_seconds,align_train_loss,align_train_rmse,latent_mean_norm
1,train,9.02853360900059e-05,0.8286069720529937,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.005758581605429451,0.07484213626675709,0.0505540935943524,0.6394964556496974,0.17139302794700634,2.626626173655192,,,,,
1,val,0.0003431339403808427,0.6986997809276335,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.021735319402068853,0.1330307151543699,0.11238182211915652,-0.3786567793751676,0.4694713467340986,,0.00010380381718277931,0.00010380381718277931,,,
2,train,6.921872078312004e-05,0.8458250120941365,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00441306639307489,0.06562467997543356,0.04118095524609089,0.7216944067762404,0.1541749879058636,2.315059701601664,,,,,
2,val,0.00017674035916570574,0.718908010825228,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.011159485361228386,0.10070010108853893,0.07759507497151692,0.25135533873595206,0.33853659103788114,,9.1213034465909e-05,9.1213034465909e-05,,,
3,train,6.333715492518575e-05,0.853549803929425,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.004038020153529942,0.06269197726998817,0.03909204372515281,0.7466120719153266,0.14645019607057488,2.339098652203878,,,,,
3,val,0.00015071735955037488,0.7229098669305866,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00950335788850983,0.09444040005247012,0.0707877166569233,0.3542822679144392,0.3050098373627616,,8.819415234029293e-05,8.819415234029293e-05,,,
4,train,5.915273932397201e-05,0.8580214968368807,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0037753896710152426,0.06062224304412328,0.03682573946813742,0.7645385221499729,0.14197850316311939,2.427788178126017,,,,,
4,val,0.000155668504400334,0.7162321303476679,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.009816738776862621,0.09709831048931299,0.07402117550373077,0.3211170308340771,0.29692853676842695,,9.292387403547764e-05,9.292387403547764e-05,,,
5,train,5.4306640410668714e-05,0.8661548441504129,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.003459700596674035,0.05795177531702824,0.03469343421359857,0.7887463603475241,0.13384515584958703,2.330510417620341,,,,,
5,val,0.00015954969664259502,0.7129758713256896,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010059026613210639,0.09862068543581574,0.07550821267068386,0.30746340789188253,0.29651198978133725,,8.487305603921413e-05,8.487305603921413e-05,,,
6,train,5.1882634123337846e-05,0.8691200326118724,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.003305484016891569,0.0567741308929186,0.03371392376720905,0.7950569762850579,0.13087996738812757,2.3180150985717773,,,,,
6,val,0.00014712939082528464,0.7191381547908466,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0092704970544825,0.09462438127909177,0.07103563969333966,0.3666820607460531,0.2905385467373065,,8.843396790325642e-05,8.843396790325642e-05,,,
7,train,4.740253403834494e-05,0.8716117511328828,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.003022427437826991,0.05410225518493148,0.03155753637353579,0.8175692299365938,0.1283882488671171,2.311259627342224,,,,,
7,val,0.00014634319207592247,0.7179982633608478,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.009218715208893022,0.09443441541921341,0.07111593956748645,0.38081719187670526,0.2878574505985051,,9.136414155364037e-05,9.136414155364037e-05,,,
8,train,4.5409695328885e-05,0.8727148824752384,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.002890210928550611,0.052351780663411715,0.03146032275011142,0.8327425398625298,0.1272851175247617,2.309727748235067,,,,,
8,val,0.00014452141598061038,0.7171856688477669,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.009103591398646435,0.09385208621620444,0.07061924102405708,0.3934185051659427,0.2856182352286077,,9.453389793634415e-05,9.453389793634415e-05,,,
9,train,4.2323221737285266e-05,0.8758453911592223,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.002701223323432108,0.050189616256812786,0.029740209070344765,0.8471777031459673,0.12415460884077768,2.32718026638031,,,,,
9,val,0.00014056335930945352,0.7187857991207973,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.008852176213016113,0.09249022875317413,0.0691025002549092,0.4154014774621521,0.2812142008792026,,9.506288915872574e-05,9.506288915872574e-05,,,
10,train,3.9069888451975124e-05,0.8791528997566658,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0024888066109269857,0.048190670494377086,0.028966948079566162,0.8577935209761353,0.12084710024333428,2.41835880279541,,,,,
10,val,0.0001343272306257859,0.7237297256802565,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.008460128912702203,0.09051434599893657,0.06719759417076905,0.4376330776277111,0.2762702743197435,,8.70940275490284e-05,8.70940275490284e-05,,,
11,train,3.7787226790983585e-05,0.879816653607609,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0024120246234815568,0.047017482728456385,0.02879632016023,0.8667583417839964,0.12018334639239106,2.2951031923294067,,,,,
11,val,0.00013039118736439073,0.7282814156487343,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00821201914610962,0.08914534389904596,0.06540115177631378,0.4555641432841976,0.2717185843512658,,9.390385821461678e-05,9.390385821461678e-05,,,
12,train,3.457649397271935e-05,0.8865502297244874,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.002204518086121728,0.04502175826443854,0.026777511462569237,0.8757506497108999,0.1134497702755126,2.30517041683197,,,,,
12,val,0.00012488998133145893,0.7337192680987674,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.007861597463488579,0.08717235769932341,0.06276111056407292,0.48083583128576823,0.2662807319012325,,8.65529291331768e-05,8.65529291331768e-05,,,
13,train,3.233477700636169e-05,0.8891469016119355,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0020626287441700697,0.043176854653708505,0.026149350528915722,0.8866637566006379,0.11085309838806448,2.35213295618693,,,,,
13,val,0.00012180321573396213,0.7413682824860142,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.007668260717764497,0.08646960996017229,0.0631688895324866,0.48076998962002326,0.25863171751398584,,9.15138516575098e-05,9.15138516575098e-05,,,
14,train,3.093161828878539e-05,0.8888972831838929,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0019730283335472145,0.04182832618746019,0.024828689483304817,0.8952997708152427,0.11110271681610692,2.316378116607666,,,,,
14,val,0.00012383569628582336,0.7408352694198868,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.007794341072440147,0.08705734167856619,0.06358095693091552,0.4776825986667133,0.2591647305801132,,9.06528439372778e-05,9.06528439372778e-05,,,
15,train,2.842193305131347e-05,0.8946129712371029,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0018137963973761846,0.03978273360944191,0.02438596310093999,0.9045258106306262,0.10538702876289693,2.3031526803970337,,,,,
15,val,0.00011870111726845305,0.7450083425503029,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0074691556704541045,0.08525674012100447,0.06132060786088308,0.4983021733994783,0.2549916574496971,,0.00011185416951775551,0.00011185416951775551,,,
16,train,3.035826549930972e-05,0.8903714145410115,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0019381563664258767,0.04068004373573552,0.024614819170286257,0.8995789090459244,0.10962858545898849,2.3843653202056885,,,,,
16,val,0.00011772140229974563,0.7483804870749321,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.007407936733216047,0.08491823382959592,0.060930066431562104,0.5030514518624852,0.2516195129250678,,8.675316348671913e-05,8.675316348671913e-05,,,
17,train,2.607501603771496e-05,0.8967710777070371,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001664658581527571,0.03778181278714843,0.0227074542393287,0.9131021755528302,0.10322892229296271,2.294751445452372,,,,,
17,val,0.0001151052941471183,0.7492518025873709,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.007241346330071489,0.08409403245714374,0.060335513204336166,0.5074686987610952,0.250748197412629,,8.82341992110014e-05,8.82341992110014e-05,,,
18,train,2.7664062828139008e-05,0.8952074509921275,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0017667637876002118,0.038303064942665374,0.023059082527955372,0.9114122863500077,0.10479254900787249,2.2912771304448447,,,,,
18,val,0.00011500374845733556,0.7527693358127647,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.007234659666816394,0.08375224709538566,0.05961958256860574,0.5187691287605525,0.2472306641872353,,9.8054064437747e-05,9.8054064437747e-05,,,
19,train,2.6435914995786336e-05,0.8955169578823579,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0016830244082181405,0.037651232240941385,0.02259203822662433,0.9130272434862212,0.10448304211764213,2.3525994618733725,,,,,
19,val,0.00011412533907180962,0.7530541576906682,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.007178681592146556,0.08369988874603408,0.059497395530343056,0.5149320746071918,0.24694584230933184,,9.229406714439392e-05,9.229406714439392e-05,,,
20,train,2.6309047843239873e-05,0.8964233499948716,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0016782883806930233,0.037167948758744046,0.022582128178328276,0.9163686910876612,0.10357665000512838,2.301236391067505,,,,,
20,val,0.000112960939683641,0.7511381091564102,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.007105809325973193,0.08325021779163656,0.05994769806663195,0.5191019779710406,0.2488618908435899,,8.694315329194069e-05,8.694315329194069e-05,,,
21,train,2.3489231310968116e-05,0.9013536478751087,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0014999047173963238,0.03508713580881389,0.021152254659682512,0.9234299666969766,0.09864635212489134,2.3763039906819663,,,,,
21,val,0.00010990055913377243,0.7535787011632977,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.006912308589865764,0.0822792135508259,0.05899812405308088,0.5270859814454808,0.24642129883670227,,8.4263039752841e-05,8.4263039752841e-05,,,
22,train,2.4902804878779792e-05,0.8993169963848238,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001587358439185967,0.03609603058096171,0.021832809783518314,0.9197971804237038,0.10068300361517608,2.3130722045898438,,,,,
22,val,0.00010682045588813101,0.7546074378311882,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0067144630787273245,0.08081179874574143,0.05727326683700085,0.5470766658541056,0.24539256216881178,,8.566398173570633e-05,8.566398173570633e-05,,,
23,train,2.4447728244333043e-05,0.8992243209657096,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001557890490706389,0.03574901627943997,0.021197587096442778,0.9197106869047946,0.10077567903429036,2.326283613840739,,,,,
23,val,0.00011090240999086139,0.7511861667246403,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.006975243954608838,0.08275862535084098,0.06034291721880436,0.5192565002829864,0.2488138332753597,,9.168381802737713e-05,9.168381802737713e-05,,,
24,train,2.384500849205546e-05,0.9020289405533155,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0015206387276217963,0.03489791041350406,0.02015731545786063,0.9247947532035895,0.09797105944668456,2.344362497329712,,,,,
24,val,0.00010265736273140647,0.755615523104651,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.006454805688311656,0.07946282058822177,0.0562508845080932,0.5566982153595941,0.24438447689534898,,9.354297071695328e-05,9.354297071695328e-05,,,
25,train,2.489202426731006e-05,0.8999419218895346,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001587287086294964,0.03570850525942815,0.021353507259239752,0.9218744709504143,0.10005807811046553,2.34100333849589,,,,,
25,val,0.00010469064970190327,0.7551154535477472,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0065873004496097565,0.08034865774846302,0.05796488126118978,0.5461014960078597,0.24488454645225288,,8.909287862479687e-05,8.909287862479687e-05,,,
26,train,2.3218618873618558e-05,0.9017947578533284,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0014834051544312388,0.034549225631169966,0.020784756479163963,0.9262877783247663,0.09820524214667152,2.312257766723633,,,,,
26,val,0.00010706282773753628,0.7531846193918066,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.006738779367879033,0.08080248106011502,0.058177407210071884,0.55054684598319,0.24681538060819327,,9.8054064437747e-05,9.8054064437747e-05,,,
27,train,2.272613289535211e-05,0.9043682327599782,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001450046668954504,0.03405390995703829,0.02044398958484332,0.9279899050433327,0.09563176724002176,2.3458410104115806,,,,,
27,val,0.00010743329767137766,0.7513088196398982,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.006764929664010803,0.08120325183862524,0.059459626053770386,0.5418802970455574,0.2486911803601018,,9.13240946829319e-05,9.13240946829319e-05,,,
28,train,2.5502081920727544e-05,0.9001520597358563,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0016254166403086856,0.03528609454509901,0.02077224322905143,0.9235643654119822,0.0998479402641437,2.3077905575434365,,,,,
28,val,9.994036615050088e-05,0.7587318384070352,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0062914718097696705,0.07843331195654035,0.056480985755721726,0.5678847642557668,0.2412681615929649,,8.904398418962955e-05,8.904398418962955e-05,,,
29,train,2.1884187402389728e-05,0.9051697846754321,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0013945578248240054,0.03345489884983076,0.019876861634353798,0.9293281399042093,0.09483021532456787,2.3003996213277182,,,,,
29,val,0.00010364456223517966,0.7554801548306366,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.006527702324092388,0.0796358067300743,0.05797282916804155,0.5623225387876238,0.2445198451693634,,9.058299474418163e-05,9.058299474418163e-05,,,
30,train,2.1433724750408572e-05,0.9063957945767198,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0013686501382229228,0.033151834878822235,0.019300182660420735,0.9316092184607594,0.09360420542328021,2.3628025452295938,,,,,
30,val,9.89474386490959e-05,0.7553432796285052,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0062347314863776164,0.07741735142826196,0.055150547375281654,0.5877564078544533,0.24465672037149483,,9.133410640060902e-05,9.133410640060902e-05,,,
31,train,2.2229886578671206e-05,0.9047240440142547,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001418774273285332,0.03347184964087725,0.019202732015401125,0.92997362168315,0.09527595598574548,2.309227625528971,,,,,
31,val,0.00010086395923281088,0.7613767068853438,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.006350930780172348,0.07853494066149366,0.05712569256623586,0.576209148206454,0.2386232931146563,,9.47238877415657e-05,9.47238877415657e-05,,,
32,train,2.181415814061007e-05,0.9059355183007087,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001388436066918075,0.03325214832970904,0.01931327146788438,0.9307469443603557,0.09406448169929114,2.3105492194493613,,,,,
32,val,9.905476387454352e-05,0.7654197530538799,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.006236535652230184,0.07780474221470053,0.05645975160102049,0.5826791489019573,0.2345802469461201,,9.221397340297699e-05,9.221397340297699e-05,,,
33,train,2.0860655264131157e-05,0.907238776656343,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0013314117095433176,0.03241918874356035,0.018704923645903666,0.9334872121621657,0.09276122334365723,2.3738398949305215,,,,,
33,val,9.682133046832557e-05,0.7651069668955338,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00609535991679877,0.07680878558072295,0.05507709768911203,0.593182867919341,0.23489303310446621,,9.72540583461523e-05,9.72540583461523e-05,,,
34,train,2.2402606611879668e-05,0.9041636386488675,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001429124017401288,0.03356325588053889,0.019782829874505598,0.9296586193766659,0.09583636135113247,2.307318607966105,,,,,
34,val,9.25682488741586e-05,0.7724934330401908,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00582475564442575,0.07530770420689985,0.054273013646403946,0.6066444838620483,0.2275065669598092,,9.999400936067104e-05,9.999400936067104e-05,,,
35,train,2.2908767733468146e-05,0.9038220734037312,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0014615903637604788,0.03363281795500606,0.019885682500898838,0.9296725147941468,0.09617792659626895,2.2972570657730103,,,,,
35,val,9.321689503849484e-05,0.7688551514659882,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.005869338366513451,0.07530998760198712,0.05414442221323649,0.611048402983741,0.23114484853401185,,9.13811381906271e-05,9.13811381906271e-05,,,
36,train,2.023704419179636e-05,0.9083062295754648,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001289314721361734,0.031992265458862267,0.018211738516887028,0.9352880444391088,0.09169377042453519,2.3598803679148355,,,,,
36,val,9.53066398020989e-05,0.7734780533644754,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.006001685357963045,0.07635679504894162,0.05529884062707424,0.5991392596966029,0.2265219466355246,,9.034201502799988e-05,9.034201502799988e-05,,,
37,train,2.0870449068567846e-05,0.9082250789745444,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0013305266523578514,0.03244886765211634,0.018671540698657434,0.9334884669401038,0.09177492102545554,2.3021032412846885,,,,,
37,val,9.175723729034264e-05,0.7791859956463387,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.005777341197244823,0.0748723177819674,0.053738960375388466,0.615843407544328,0.2208140043536613,,0.00015381304547190666,0.00015381304547190666,,,
38,train,2.1190152176450266e-05,0.9065795502924772,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0013530949072446674,0.0323782853601652,0.018551385961472988,0.9339830307519668,0.09342044970752283,2.336384971936544,,,,,
38,val,9.087072370069411e-05,0.7780693900883885,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.005726909420142571,0.07391791232799015,0.05180571973323822,0.6313204520458883,0.22193060991161148,,9.240210056304932e-05,9.240210056304932e-05,,,
39,train,2.0316308807139348e-05,0.9090176022686323,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0012900106084998697,0.03163716693234719,0.01831807630757491,0.936692451254142,0.09098239773136774,2.369684338569641,,,,,
39,val,9.251026676793117e-05,0.7798751670567571,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00582996488083154,0.07491756474479018,0.05348144595821699,0.6187124031308101,0.22012483294324292,,9.332108311355114e-05,9.332108311355114e-05,,,
40,train,1.9516183674202117e-05,0.9106345073283448,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0012449000253885363,0.03132498531248603,0.01767307799309492,0.9373593805831127,0.08936549267165518,2.313106894493103,,,,,
40,val,9.119916345904737e-05,0.7802703872296258,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.005748934422930081,0.0743343669192427,0.05308705816666285,0.6261394139283899,0.21972961277037428,,9.072199463844299e-05,9.072199463844299e-05,,,
41,train,2.131099030094245e-05,0.905364477517728,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0013623336320354913,0.03291138918407374,0.018574364328136046,0.9323320209911865,0.0946355224822721,2.308289885520935,,,,,
