round,split,cid,local_num_layers,global_num_layers,model_rate,hetero_fedavg,inclusive_fl,spa_hfl,spc,pattern_weighted_residual_heads,fedprox,fedprox_mu,loss,forecast_accuracy,mse,rmse,mae,r2,nrmse,round_train_time_seconds,round_evaluate_time_seconds,round_total_time_seconds,align_train_loss,align_train_rmse,latent_mean_norm
1,train,12163-0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011480161509153181,0.8724563770244234,0.0073165553621947765,0.08553686551537165,0.0625750795006752,0.4129217596545436,0.12754362297557667,2.477764129638672,,,,,
1,val,12163-0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001266343703769927,0.8541439971942539,0.008051853626966476,0.0897321214892776,0.054469674825668335,0.15480204979332096,0.14585600280574612,,0.0707283178344369,3.2536479879636317,,,
2,train,12163-0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001358084765162306,0.8618390181043312,0.008658736944198608,0.09305233443712527,0.06565684080123901,0.3052263407503216,0.13816098189566878,2.2673604488372803,,,,,
2,val,12163-0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028287615726754035,0.7856377094978138,0.017943043261766434,0.1339516452372513,0.10964301228523254,-0.8834409959102313,0.2143622905021862,,0.08114244206808507,2.884236566023901,,,
3,train,12163-0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.940503964096774e-05,0.9016737145020991,0.004433002322912216,0.06658079545118259,0.043500084429979324,0.6442972867322981,0.09832628549790093,2.3605010509490967,,,,,
3,val,12163-0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035656906138661426,0.7649185087107955,0.022613391280174255,0.15037749592334038,0.12880024313926697,-1.3736817791363913,0.23508149128920447,,0.08112553297542036,2.9279127561021596,,,
4,train,12163-0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.479411183968922e-05,0.9132195863980093,0.002220199443399906,0.047118992385235765,0.029818445444107056,0.821858637843365,0.08678041360199075,2.303316593170166,,,,,
4,val,12163-0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003541159713210271,0.7627823876601443,0.022462351247668266,0.14987445161757312,0.12787336111068726,-1.3578662884855166,0.23721761233985572,,0.07990630809217691,3.0152364859823138,,,
5,train,12163-0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.628657547702946e-05,0.9270103473995277,0.0016779506113380194,0.04096279545316725,0.027949310839176178,0.8653655314562166,0.07298965260047234,2.400003433227539,,,,,
5,val,12163-0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035498693694163415,0.7664403578891242,0.022509384900331497,0.15003127973969793,0.1282258778810501,-1.3628084396313633,0.23355964211087576,,0.08141437405720353,2.8798226290382445,,,
