round,split,cid,local_num_layers,global_num_layers,model_rate,hetero_fedavg,inclusive_fl,spa_hfl,spc,pattern_weighted_residual_heads,fedprox,fedprox_mu,loss,forecast_accuracy,mse,rmse,mae,r2,nrmse,round_train_time_seconds,round_evaluate_time_seconds,round_total_time_seconds,align_train_loss,align_train_rmse,latent_mean_norm
1,train,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001530465246724456,0.7829735484652054,0.009758653119206429,0.0987858953454714,0.07184773683547974,0.7426180965609974,0.21702645153479458,2.498401165008545,,,,,
1,val,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004520958411867601,0.3759729659939349,0.2854180932044983,0.5342453492586513,0.5126675367355347,-8.560760422398076,0.6240270340060651,,0.06254894193261862,2.9610825970303267,,,
2,train,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012332971792443115,0.7990607270786477,0.007875028997659683,0.0887413601296469,0.06230863183736801,0.7923048497446694,0.20093927292135227,2.3266494274139404,,,,,
2,val,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004904032786832239,0.7888065160137099,0.03104381635785103,0.17619255477417606,0.1490303874015808,-0.03988490018450122,0.21119348398629015,,0.053401755867525935,2.57775297597982,,,
3,train,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010888338544374628,0.8087864994593909,0.006949583534151316,0.08336416216907189,0.05564064532518387,0.8167150594409773,0.19121350054060918,2.2687177658081055,,,,,
3,val,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001960153676741677,0.8663095786293082,0.012413155287504196,0.11141434058281814,0.08748862892389297,0.5841956775010706,0.1336904213706917,,0.06123265903443098,2.5807842048816383,,,
4,train,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001272221341129916,0.7971324808726628,0.008121967315673828,0.09012195801065259,0.06246238946914673,0.7857922331795897,0.20286751912733725,2.2885313034057617,,,,,
4,val,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021924647624964696,0.8648378550304703,0.013853291049599648,0.11770000445879196,0.09330841153860092,0.5359521081915234,0.13516214496952972,,0.06901051010936499,2.550917298067361,,,
5,train,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010407659863083949,0.8114348664892606,0.006634668912738562,0.08145347698372711,0.05360432341694832,0.8250221134786404,0.1885651335107394,2.381235122680664,,,,,
5,val,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001835260232072097,0.8727691288562424,0.011595389805734158,0.1076818917262051,0.08346079289913177,0.6115851866362735,0.12723087114375764,,0.066791663877666,2.6437602390069515,,,
6,train,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.716363244070201e-05,0.815238716627561,0.006200545467436314,0.07874354238562241,0.052168577909469604,0.8364740978592267,0.18476128337243902,2.2833425998687744,,,,,
6,val,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017703317475126752,0.8705956681366601,0.011184237897396088,0.1057555572884758,0.0813564881682396,0.6253594781948123,0.1294043318633399,,0.06933426298201084,2.5869733281433582,,,
7,train,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.886847168605225e-05,0.809709137554193,0.006310249678790569,0.07943707999914504,0.05387032777070999,0.8335836342103393,0.19029086244580692,2.310983657836914,,,,,
7,val,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015913330810484442,0.8741565304790754,0.010059603489935398,0.10029757469617796,0.07610875368118286,0.6630334279550861,0.1258434695209246,,0.06739627686329186,2.731345545966178,,,
8,train,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.324789323338873e-05,0.8182883880739228,0.005945173092186451,0.07710494855835422,0.050281934440135956,0.8432095165331236,0.18171161192607718,2.2965798377990723,,,,,
8,val,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015460954097591323,0.8747273669825066,0.009775872342288494,0.09887301119258225,0.07490891963243484,0.672537669282776,0.12527263301749336,,0.06227614008821547,2.5612871379125863,,,
9,train,12164-0,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.122233072287132e-05,0.82015787881503,0.005823533050715923,0.07631207670294345,0.049935463815927505,0.846417752838676,0.17984212118497003,2.292149782180786,,,,,
