round,split,cid,local_num_layers,global_num_layers,model_rate,hetero_fedavg,inclusive_fl,spa_hfl,spc,pattern_weighted_residual_heads,fedprox,fedprox_mu,loss,forecast_accuracy,mse,rmse,mae,r2,nrmse,round_train_time_seconds,round_evaluate_time_seconds,round_total_time_seconds,align_train_loss,align_train_rmse,latent_mean_norm
1,train,12165-0,2,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00016770575503924926,0.5613704945959255,0.010315148159861565,0.10156351785883337,0.06534875929355621,0.4331147033228856,0.4386295054040746,2.3044416904449463,,,,,
1,val,12165-0,2,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007215978400338264,0.0,0.043720364570617676,0.20909415240655985,0.16611655056476593,-1.8334561871495445,1.0131070659106352,,0.08489437191747129,9.121652138186619,,,
2,train,12165-0,2,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00012177487624882726,0.6227724830817238,0.007705756928771734,0.08778244089094205,0.05469776690006256,0.5765178464358515,0.3772275169182762,2.4067277908325195,,,,,
2,val,12165-0,2,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00040315865583363033,0.22643340796498235,0.02486717514693737,0.15769329455286732,0.11145886033773422,-0.6117105767809223,0.7735665920350177,,0.07493563508614898,8.540487981867045,,,
3,train,12165-0,2,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00011190053433530393,0.6358762566845279,0.007047414779663086,0.08394888194409195,0.05290775001049042,0.6126981747938016,0.36412374331547215,2.3973538875579834,,,,,
3,val,12165-0,2,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00034977178399761517,0.24913896158712323,0.02140725962817669,0.1463121991775692,0.10170295834541321,-0.38742478823915444,0.7508610384128768,,0.07499238895252347,8.465316208079457,,,
4,train,12165-0,2,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.377260199875712e-05,0.6733274355491699,0.005287147127091885,0.072712771416663,0.03917326405644417,0.709436537005514,0.3266725644508301,2.3224570751190186,,,,,
4,val,12165-0,2,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00036416968774227867,0.1968990778595765,0.022219432517886162,0.14906184125350846,0.10565943270921707,-0.44007442144905357,0.8031009221404235,,0.12161318399012089,9.52244549896568,,,
5,train,12165-0,2,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.926950750387196e-05,0.677230586951454,0.004972116090357304,0.07051323344137116,0.037861406803131104,0.7267496754196471,0.322769413048546,2.3427062034606934,,,,,
5,val,12165-0,2,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00037695997882457007,0.09486441645055144,0.022962525486946106,0.15153390870345193,0.11053977161645889,-0.488309901145891,0.9051355835494486,,0.06623279117047787,9.375491312937811,,,
