station,t,price,load,renewable_available,renewable_to_load,renewable_to_battery,grid_energy,grid_to_battery,discharge,soc_end,curtailed_renewable,mode,grid_cost,curtailment_cost,slot_cost,groundtruth_load,shortage_penalty_rate,surplus_penalty_rate,diff,shortage_penalty_cost,surplus_penalty_cost,penalty_cost,realized_slot_cost
12163-0,16,51.64,159.00484,0.454,0.454,0.0,158.55084,0.0,0.0,45.0,0.0,0,8187.5653776,0.0,8187.5653776,161.49231685732045,1291.0,300.0,-2.487476857320445,3211.3326228006945,0.0,3211.3326228006945,11398.898000400695
12163-0,17,51.64,158.7453,0.454,0.454,0.0,158.29129999999998,0.0,0.0,45.0,0.0,0,8174.162731999999,0.0,8174.162731999999,161.4853660057766,1291.0,300.0,-2.7400660057766117,3537.425213457606,0.0,3537.425213457606,11711.587945457604
12163-0,18,56.84,158.6629,0.637,0.637,0.0,153.0259,0.0,5.0,39.73684210526316,0.0,0,8697.992156,0.0,8697.992156,161.52483445488937,1421.0,300.0,-2.861934454889365,4066.8088603977876,0.0,4066.8088603977876,12764.801016397789
12163-0,19,56.84,158.99312,0.637,0.637,0.0,153.35612,0.0,5.0,34.473684210526315,0.0,0,8716.761860800001,0.0,8716.761860800001,161.52917013456522,1421.0,300.0,-2.5360501345652153,3603.727241217171,0.0,3603.727241217171,12320.489102017173
12163-0,20,54.51,159.28319,0.744,0.744,0.0,153.53919,0.0,5.0,29.210526315789473,0.0,0,8369.4212469,0.0,8369.4212469,161.42753973835377,1362.75,300.0,-2.1443497383537817,2922.212605941616,0.0,2922.212605941616,11291.633852841616
12163-0,21,54.51,158.6958,0.744,0.744,0.0,152.9518,0.0,5.0,23.94736842105263,0.0,0,8337.402618,0.0,8337.402618,161.5238193552827,1362.75,300.0,-2.82801935528272,3853.8833764115266,0.0,3853.8833764115266,12191.285994411526
12163-0,22,51.65,158.6125,0.791,0.791,0.0,155.74650000000003,0.0,2.0749999999999984,21.763157894736842,0.0,0,8044.306725000001,0.0,8044.306725000001,161.53773826344846,1291.25,300.0,-2.925238263448449,3777.21390767781,0.0,3777.21390767781,11821.520632677812
12163-0,23,51.65,159.1776,0.791,0.791,0.0,153.38660000000002,0.0,5.0,16.5,0.0,0,7922.417890000001,0.0,7922.417890000001,161.42236100985207,1291.25,300.0,-2.2447610098520556,2898.547653971467,0.0,2898.547653971467,10820.965543971468
12163-0,24,46.87,159.58093,0.78,0.78,0.0,158.80093,0.0,0.0,16.5,0.0,0,7442.999589099999,0.0,7442.999589099999,161.53894261891398,1171.75,300.0,-1.9580126189139833,2294.3012862124597,0.0,2294.3012862124597,9737.30087531246
12163-0,25,46.87,158.6621,0.78,0.78,0.0,157.8821,0.0,0.0,16.5,0.0,0,7399.934027,0.0,7399.934027,161.4691072069921,1171.75,300.0,-2.807007206992097,3289.1106947929893,0.0,3289.1106947929893,10689.04472179299
12163-0,26,37.61,158.68227,0.71,0.71,0.0,162.97226999999998,5.0,0.0,21.25,0.0,1,6129.387074699999,0.0,6129.387074699999,161.5216171052886,940.25,300.0,-2.839347105288624,2669.696115747629,0.0,2669.696115747629,8799.083190447629
12163-0,27,37.61,159.29146,0.71,0.71,0.0,163.58146,5.0,0.0,26.0,0.0,1,6152.2987106,0.0,6152.2987106,161.4741999101035,940.25,300.0,-2.1827399101034928,2052.3212004748093,0.0,2052.3212004748093,8204.61991107481
12163-0,28,36.81,159.707,0.575,0.575,0.0,164.132,5.0,0.0,30.75,0.0,1,6041.698920000001,0.0,6041.698920000001,161.5176599373305,920.25,300.0,-1.810659937330513,1666.2598073284046,0.0,1666.2598073284046,7707.958727328405
12163-0,29,36.81,158.77612,0.575,0.575,0.0,163.20112,5.0,0.0,35.5,0.0,1,6007.4332272,0.0,6007.4332272,161.50542712681647,920.25,300.0,-2.7293071268164795,2511.644883452865,0.0,2511.644883452865,8519.078110652865
12163-0,30,41.79,158.90022,0.363,0.363,0.0,163.53722,5.0,0.0,40.25,0.0,1,6834.2204237999995,0.0,6834.2204237999995,163.33394841487464,1044.75,300.0,-4.4337284148746505,4632.137761440291,0.0,4632.137761440291,11466.35818524029
12163-0,31,41.79,159.37949,0.363,0.363,0.0,164.01649,5.0,0.0,45.0,0.0,1,6854.2491171,0.0,6854.2491171,163.22488542493318,1044.75,300.0,-3.845395424933173,4017.4768701989324,0.0,4017.4768701989324,10871.725987298933
12163-0,32,61.1,159.75496,0.094,0.094,0.0,154.66096000000002,0.0,5.0,39.73684210526316,0.0,0,9449.784656000002,0.0,9449.784656000002,163.20761152654205,1527.5,300.0,-3.4526515265420414,5273.925206792968,0.0,5273.925206792968,14723.70986279297
12163-0,33,61.1,158.82,0.094,0.094,0.0,153.726,0.0,5.0,34.473684210526315,0.0,0,9392.6586,0.0,9392.6586,163.2213927940832,1527.5,300.0,-4.401392794083193,6723.127492962078,0.0,6723.127492962078,16115.786092962078
12163-0,34,72.57,159.08754,0.0,0.0,0.0,154.08754,0.0,5.0,29.210526315789473,0.0,0,11182.132777799998,0.0,11182.132777799998,163.09306011669344,1814.2499999999998,300.0,-4.005520116693447,7267.014871711085,0.0,7267.014871711085,18449.147649511084
12163-0,35,72.57,159.58011,0.0,0.0,0.0,154.58011,0.0,5.0,23.94736842105263,0.0,0,11217.878582699997,0.0,11217.878582699997,163.2219777667379,1814.2499999999998,300.0,-3.641867766737903,6607.258595804239,0.0,6607.258595804239,17825.137178504236
12163-0,36,54.68,159.89265,0.0,0.0,0.0,154.89265,0.0,5.0,18.684210526315788,0.0,0,8469.530102,0.0,8469.530102,162.15663933209888,1367.0,300.0,-2.2639893320988733,3094.8734169791596,0.0,3094.8734169791596,11564.403518979161
12163-0,37,54.68,158.98082,0.0,0.0,0.0,158.83082,0.0,0.15,18.526315789473685,0.0,0,8684.8692376,0.0,8684.8692376,161.45498183788945,1367.0,300.0,-2.4741618378894543,3382.179232394884,0.0,3382.179232394884,12067.048469994883
12163-0,38,56.28,159.28145,0.0,0.0,0.0,154.28145,0.0,5.0,13.263157894736842,0.0,0,8682.960006000001,0.0,8682.960006000001,161.44753203908132,1407.0,300.0,-2.166082039081317,3047.6774289874134,0.0,3047.6774289874134,11730.637434987415
12163-0,39,56.28,159.69666,0.0,0.0,0.0,154.69666,0.0,5.0,8.0,0.0,0,8706.328024800001,0.0,8706.328024800001,161.57715509732697,1407.0,300.0,-1.880495097326957,2645.856601939028,0.0,2645.856601939028,11352.184626739028
12163-0,40,46.65,159.33698,0.0,0.0,0.0,159.33698,0.0,0.0,8.0,0.0,0,7433.070117,0.0,7433.070117,161.49221362685196,1166.25,300.0,-2.1552336268519525,2513.54121731609,0.0,2513.54121731609,9946.61133431609
12163-0,41,46.65,158.60365,0.0,0.0,0.0,162.3155613573407,3.711911357340721,0.0,11.526315789473685,0.0,1,7572.020937319943,0.0,7572.020937319943,161.47413108979114,1166.25,300.0,-2.8704810897911557,3347.698570968935,0.0,3347.698570968935,10919.71950828888
12163-0,42,43.66,158.85118,0.0,0.0,0.0,163.85118,5.0,0.0,16.276315789473685,0.0,1,7153.7425188,0.0,7153.7425188,161.48567569718202,1091.5,300.0,-2.634495697182018,2875.5520534741727,0.0,2875.5520534741727,10029.294572274172
12163-0,43,43.66,158.85635,0.0,0.0,0.0,163.85635,5.0,0.0,21.026315789473685,0.0,1,7153.968240999999,0.0,7153.968240999999,161.55065927708563,1091.5,300.0,-2.6943092770856367,2940.8385759389726,0.0,2940.8385759389726,10094.806816938972
12163-0,44,37.53,159.12845,0.0,0.0,0.0,164.12845,5.0,0.0,25.776315789473685,0.0,1,6159.7407285,0.0,6159.7407285,161.48433370109188,938.25,300.0,-2.355883701091898,2210.407882549473,0.0,2210.407882549473,8370.148611049473
12163-0,45,37.53,158.34229,0.0,0.0,0.0,163.34229,5.0,0.0,30.526315789473685,0.0,1,6130.2361437,0.0,6130.2361437,161.44930416212344,938.25,300.0,-3.1070141621234484,2915.1560376123252,0.0,2915.1560376123252,9045.392181312325
12163-0,46,53.83,158.71562,0.0,0.0,0.0,153.71562,0.0,5.0,25.263157894736842,0.0,0,8274.5118246,0.0,8274.5118246,161.48462618741922,1345.75,300.0,-2.7690061874192224,3726.3900767194186,0.0,3726.3900767194186,12000.90190131942
12163-0,47,53.83,158.59737,0.0,0.0,0.0,153.59737,0.0,5.0,20.0,0.0,0,8268.1464271,0.0,8268.1464271,161.51045100961548,1345.75,300.0,-2.9130810096154676,3920.2787686900156,0.0,3920.2787686900156,12188.425195790016
12164-0,0,35.72,108.03096,0.0,0.0,0.0,108.03096,0.0,0.0,20.0,0.0,0,3858.8658911999996,0.0,3858.8658911999996,108.88993726811056,893.0,300.0,-0.8589772681105643,767.0667004227339,0.0,767.0667004227339,4625.9325916227335
12164-0,1,35.72,108.09935,0.0,0.0,0.0,108.09935,0.0,0.0,20.0,0.0,0,3861.308782,0.0,3861.308782,109.069213842955,893.0,300.0,-0.9698638429549931,866.0884117588088,0.0,866.0884117588088,4727.3971937588085
12164-0,2,35.49,108.08466,0.0,0.0,0.0,108.08466,0.0,0.0,20.0,0.0,0,3835.9245834000003,0.0,3835.9245834000003,109.10608315726589,887.25,300.0,-1.021423157265886,906.2576962841574,0.0,906.2576962841574,4742.182279684158
12164-0,3,35.49,108.034195,0.0,0.0,0.0,108.034195,0.0,0.0,20.0,0.0,0,3834.1335805500003,0.0,3834.1335805500003,108.87831355506492,887.25,300.0,-0.8441185550649237,748.9441879813536,0.0,748.9441879813536,4583.077768531354
12164-0,4,35.07,108.51163,0.0,0.0,0.0,109.8274194736842,1.3157894736842106,0.0,21.25,0.0,1,3851.647600942105,0.0,3851.647600942105,108.87615880646312,876.75,300.0,-0.36452880646312735,319.6006310665469,0.0,319.6006310665469,4171.248232008652
12164-0,5,35.07,108.51743,0.0,0.0,0.0,113.51743,5.0,0.0,26.0,0.0,1,3981.0562701000003,0.0,3981.0562701000003,108.9402868089683,876.75,300.0,-0.4228568089682909,370.7397072629491,0.0,370.7397072629491,4351.795977362949
12164-0,6,31.5,108.3617,0.0,0.0,0.0,113.3617,5.0,0.0,30.75,0.0,1,3570.89355,0.0,3570.89355,108.85192720453988,787.5,300.0,-0.49022720453987745,386.0539235751535,0.0,386.0539235751535,3956.9474735751533
12164-0,7,31.5,108.268684,0.0,0.0,0.0,113.268684,5.0,0.0,35.5,0.0,1,3567.963546,0.0,3567.963546,108.9193879842942,787.5,300.0,-0.6507039842942106,512.4293876316908,0.0,512.4293876316908,4080.3929336316905
12164-0,8,30.27,108.4249,0.0,0.0,0.0,113.4249,5.0,0.0,40.25,0.0,1,3433.3717229999997,0.0,3433.3717229999997,108.91419123766634,756.75,300.0,-0.4892912376663503,370.2711441040106,0.0,370.2711441040106,3803.6428671040103
12164-0,9,30.27,108.572464,0.0,0.0,0.0,113.572464,5.0,0.0,45.0,0.0,1,3437.83848528,0.0,3437.83848528,108.89891414463844,756.75,300.0,-0.3264501446384429,247.04114695514167,0.0,247.04114695514167,3684.879632235142
12164-0,10,35.31,108.38101,0.0,0.0,0.0,108.38101,0.0,0.0,45.0,0.0,0,3826.9334631,0.0,3826.9334631,108.86160493355416,882.75,300.0,-0.4805949335541584,424.2451775949333,0.0,424.2451775949333,4251.178640694933
12164-0,11,35.31,108.29551,0.0,0.0,0.0,108.29551,0.0,0.0,45.0,0.0,0,3823.9144581,0.0,3823.9144581,108.9904648646432,882.75,300.0,-0.6949548646432078,613.4714067637916,0.0,613.4714067637916,4437.3858648637915
12164-0,12,42.4,108.38697,0.0,0.0,0.0,108.38697,0.0,0.0,45.0,0.0,0,4595.6075280000005,0.0,4595.6075280000005,108.91187991563676,1060.0,300.0,-0.5249099156367549,556.4045105749602,0.0,556.4045105749602,5152.012038574961
12164-0,13,42.4,108.40029,0.0,0.0,0.0,108.40029,0.0,0.0,45.0,0.0,0,4596.172296,0.0,4596.172296,108.91439254635924,1060.0,300.0,-0.5141025463592399,544.9486991407944,0.0,544.9486991407944,5141.120995140795
12164-0,14,41.16,108.25524,0.186,0.186,0.0,108.06924,0.0,0.0,45.0,0.0,0,4448.129918399999,0.0,4448.129918399999,108.88053540656432,1029.0,300.0,-0.6252954065643195,643.4289733546848,0.0,643.4289733546848,5091.558891754684
12164-0,15,41.16,108.10347,0.186,0.186,0.0,107.91747,0.0,0.0,45.0,0.0,0,4441.8830652,0.0,4441.8830652,108.93919825085112,1029.0,300.0,-0.835728250851119,859.9643701258015,0.0,859.9643701258015,5301.847435325801
12164-0,16,51.64,108.321724,0.454,0.454,0.0,107.86772400000001,0.0,0.0,45.0,0.0,0,5570.289267360001,0.0,5570.289267360001,108.96471971958444,1291.0,300.0,-0.6429957195844338,830.1074739835041,0.0,830.1074739835041,6400.396741343505
12164-0,17,51.64,108.48737,0.454,0.454,0.0,108.03337,0.0,0.0,45.0,0.0,0,5578.843226800001,0.0,5578.843226800001,109.21182986805891,1291.0,300.0,-0.7244598680589149,935.2776896640592,0.0,935.2776896640592,6514.1209164640595
12164-0,18,56.84,108.41484,0.637,0.637,0.0,102.77784,0.0,5.0,39.73684210526316,0.0,0,5841.8924256,0.0,5841.8924256,109.37557585003994,1421.0,300.0,-0.9607358500399386,1365.2056429067527,0.0,1365.2056429067527,7207.0980685067525
12164-0,19,56.84,108.340996,0.637,0.637,0.0,102.703996,0.0,5.0,34.473684210526315,0.0,0,5837.69513264,0.0,5837.69513264,109.28616496688193,1421.0,300.0,-0.9451689668819228,1343.0851019392123,0.0,1343.0851019392123,7180.780234579212
12164-0,20,54.51,108.70754,0.744,0.744,0.0,102.96354,0.0,5.0,29.210526315789473,0.0,0,5612.542565399999,0.0,5612.542565399999,109.32011157720702,1362.75,300.0,-0.6125715772070208,834.7819168388676,0.0,834.7819168388676,6447.324482238867
12164-0,21,54.51,108.74296,0.744,0.744,0.0,102.99896,0.0,5.0,23.94736842105263,0.0,0,5614.4733096,0.0,5614.4733096,109.31220089116376,1362.75,300.0,-0.5692408911637585,775.733024433412,0.0,775.733024433412,6390.206334033412
12164-0,22,51.65,108.44367,0.791,0.791,0.0,105.57767,0.0,2.0749999999999984,21.763157894736842,0.0,0,5453.086655499999,0.0,5453.086655499999,109.35158283619715,1291.25,300.0,-0.9079128361971556,1172.3424497395772,0.0,1172.3424497395772,6625.4291052395765
12164-0,23,51.65,108.37091,0.791,0.791,0.0,102.57991,0.0,5.0,16.5,0.0,0,5298.252351499999,0.0,5298.252351499999,109.28272780734758,1291.25,300.0,-0.9118178073475889,1177.3847437375741,0.0,1177.3847437375741,6475.637095237574
12164-0,24,46.87,108.781525,0.78,0.78,0.0,108.001525,0.0,0.0,16.5,0.0,0,5062.0314767499995,0.0,5062.0314767499995,109.25356787038704,1171.75,300.0,-0.4720428703870425,553.116233376017,0.0,553.116233376017,5615.147710126016
12164-0,25,46.87,108.81288,0.78,0.78,0.0,108.03288,0.0,0.0,16.5,0.0,0,5063.5010856,0.0,5063.5010856,109.3056919100933,1171.75,300.0,-0.4928119100932946,577.4523556518179,0.0,577.4523556518179,5640.953441251818
12164-0,26,37.61,108.744835,0.71,0.71,0.0,113.034835,5.0,0.0,21.25,0.0,1,4251.24014435,0.0,4251.24014435,109.3137218901768,940.25,300.0,-0.5688868901767989,534.8958984887352,0.0,534.8958984887352,4786.136042838735
12164-0,27,37.61,108.504875,0.71,0.71,0.0,112.794875,5.0,0.0,26.0,0.0,1,4242.21524875,0.0,4242.21524875,109.28626934916711,940.25,300.0,-0.7813943491671154,734.7060368043802,0.0,734.7060368043802,4976.92128555438
12164-0,28,36.81,108.72504,0.575,0.575,0.0,113.15004,5.0,0.0,30.75,0.0,1,4165.052972400001,0.0,4165.052972400001,109.18312473962678,920.25,300.0,-0.45808473962677,421.5524816415351,0.0,421.5524816415351,4586.605454041536
12164-0,29,36.81,108.85479,0.575,0.575,0.0,113.27978999999999,5.0,0.0,35.5,0.0,1,4169.8290699,0.0,4169.8290699,109.09452654711788,920.25,300.0,-0.23973654711788583,220.61755748523444,0.0,220.61755748523444,4390.446627385234
12164-0,30,41.79,108.70003,0.363,0.363,0.0,113.33703,5.0,0.0,40.25,0.0,1,4736.3544837,0.0,4736.3544837,109.08484881810362,1044.75,300.0,-0.38481881810362495,402.03946021376214,0.0,402.03946021376214,5138.393943913762
12164-0,31,41.79,108.52038,0.363,0.363,0.0,113.15738,5.0,0.0,45.0,0.0,1,4728.8469102,0.0,4728.8469102,109.23425714762358,1044.75,300.0,-0.7138771476235775,745.8231499797325,0.0,745.8231499797325,5474.670060179733
12164-0,32,61.1,108.62233,0.094,0.094,0.0,103.52833000000001,0.0,5.0,39.73684210526316,0.0,0,6325.580963000001,0.0,6325.580963000001,109.3018148537856,1527.5,300.0,-0.6794848537855955,1037.9131141574971,0.0,1037.9131141574971,7363.494077157498
12164-0,33,61.1,108.778694,0.094,0.094,0.0,103.68469400000001,0.0,5.0,34.473684210526315,0.0,0,6335.1348034,0.0,6335.1348034,109.18793378062384,1527.5,300.0,-0.40923978062383526,625.1137649029083,0.0,625.1137649029083,6960.248568302908
12164-0,34,72.57,108.587006,0.0,0.0,0.0,103.587006,0.0,5.0,29.210526315789473,0.0,0,7517.30902542,0.0,7517.30902542,109.2068940771441,1814.2499999999998,300.0,-0.6198880771440969,1124.6319439586775,0.0,1124.6319439586775,8641.940969378677
12164-0,35,72.57,108.478294,0.0,0.0,0.0,103.478294,0.0,5.0,23.94736842105263,0.0,0,7509.41979558,0.0,7509.41979558,109.12475267456308,1814.2499999999998,300.0,-0.6464586745630783,1172.8376503260645,0.0,1172.8376503260645,8682.257445906065
12164-0,36,54.68,108.56103,0.0,0.0,0.0,103.56103,0.0,5.0,18.684210526315788,0.0,0,5662.7171204,0.0,5662.7171204,109.07591667684083,1367.0,300.0,-0.5148866768408311,703.8500872414161,0.0,703.8500872414161,6366.567207641416
12164-0,37,54.68,108.68975,0.0,0.0,0.0,108.53975,0.0,0.15,18.526315789473685,0.0,0,5934.95353,0.0,5934.95353,109.32961782103844,1367.0,300.0,-0.6398678210384361,874.6993113595421,0.0,874.6993113595421,6809.6528413595415
12164-0,38,56.28,108.50071,0.0,0.0,0.0,103.50071,0.0,5.0,13.263157894736842,0.0,0,5825.0199588,0.0,5825.0199588,109.09081352011547,1407.0,300.0,-0.590103520115477,830.2756528024761,0.0,830.2756528024761,6655.295611602476
12164-0,39,56.28,108.3793,0.0,0.0,0.0,103.3793,0.0,5.0,8.0,0.0,0,5818.187004,0.0,5818.187004,109.289221876663,1407.0,300.0,-0.909921876663006,1280.2600804648494,0.0,1280.2600804648494,7098.4470844648495
12164-0,40,46.65,108.62058,0.0,0.0,0.0,108.62058,0.0,0.0,8.0,0.0,0,5067.150057,0.0,5067.150057,109.18511545892324,1166.25,300.0,-0.5645354589232312,658.3894789692184,0.0,658.3894789692184,5725.539535969218
12164-0,41,46.65,108.73696,0.0,0.0,0.0,112.44887135734072,3.711911357340721,0.0,11.526315789473685,0.0,1,5245.739848819944,0.0,5245.739848819944,109.104636717028,1166.25,300.0,-0.3676767170280044,428.80297123391017,0.0,428.80297123391017,5674.5428200538545
12164-0,42,43.66,108.53467,0.0,0.0,0.0,113.53467,5.0,0.0,16.276315789473685,0.0,1,4956.9236922,0.0,4956.9236922,109.01154263037766,1091.5,300.0,-0.47687263037765604,520.5064760572116,0.0,520.5064760572116,5477.430168257211
12164-0,43,43.66,108.459305,0.0,0.0,0.0,113.459305,5.0,0.0,21.026315789473685,0.0,1,4953.6332563,0.0,4953.6332563,109.07868280739883,1091.5,300.0,-0.6193778073988341,676.0508767758274,0.0,676.0508767758274,5629.684133075827
12164-0,44,37.53,108.44421,0.0,0.0,0.0,113.44421,5.0,0.0,25.776315789473685,0.0,1,4257.5612013,0.0,4257.5612013,109.03287389594765,938.25,300.0,-0.5886638959476471,552.3139003728799,0.0,552.3139003728799,4809.87510167288
12164-0,45,37.53,108.61552,0.0,0.0,0.0,113.61552,5.0,0.0,30.526315789473685,0.0,1,4263.9904656,0.0,4263.9904656,109.03683296690802,938.25,300.0,-0.4213129669080189,395.2968912014487,0.0,395.2968912014487,4659.287356801448
12164-0,46,53.83,108.483734,0.0,0.0,0.0,103.483734,0.0,5.0,25.263157894736842,0.0,0,5570.52940122,0.0,5570.52940122,109.07748986699646,1345.75,300.0,-0.5937558669964602,799.0469580104864,0.0,799.0469580104864,6369.576359230487
12164-0,47,53.83,108.33166,0.0,0.0,0.0,103.33166,0.0,5.0,20.0,0.0,0,5562.3432578,0.0,5562.3432578,108.93599967939728,1345.75,300.0,-0.6043396793972846,813.2901235488957,0.0,813.2901235488957,6375.633381348896
12165-0,0,35.72,137.62057,0.0,0.0,0.0,137.62057,0.0,0.0,20.0,0.0,0,4915.8067604,0.0,4915.8067604,139.0038443778061,893.0,300.0,-1.3832743778061172,1235.2640193808627,0.0,1235.2640193808627,6151.070779780863
12165-0,1,35.72,138.40388,0.0,0.0,0.0,138.40388,0.0,0.0,20.0,0.0,0,4943.786593599999,0.0,4943.786593599999,138.94795717589372,893.0,300.0,-0.5440771758937331,485.8609180731036,0.0,485.8609180731036,5429.647511673103
12165-0,2,35.49,138.38622,0.0,0.0,0.0,138.38622,0.0,0.0,20.0,0.0,0,4911.3269478,0.0,4911.3269478,138.9919013999618,887.25,300.0,-0.6056813999617816,537.3908221160907,0.0,537.3908221160907,5448.717769916091
12165-0,3,35.49,138.82738,0.0,0.0,0.0,138.82738,0.0,0.0,20.0,0.0,0,4926.9837162,0.0,4926.9837162,138.98415700935965,887.25,300.0,-0.15677700935964367,139.10040155434385,0.0,139.10040155434385,5066.084117754344
12165-0,4,35.07,138.13466,0.0,0.0,0.0,139.45044947368422,1.3157894736842106,0.0,21.25,0.0,1,4890.527263042106,0.0,4890.527263042106,139.0315135128118,876.75,300.0,-0.8968535128118162,786.3163173577599,0.0,786.3163173577599,5676.8435803998655
12165-0,5,35.07,138.19156,0.0,0.0,0.0,143.19156,5.0,0.0,26.0,0.0,1,5021.7280092,0.0,5021.7280092,139.05596323639864,876.75,300.0,-0.8644032363986298,757.8655375124987,0.0,757.8655375124987,5779.593546712499
12165-0,6,31.5,138.16542,0.0,0.0,0.0,143.16542,5.0,0.0,30.75,0.0,1,4509.710730000001,0.0,4509.710730000001,139.03741823974602,787.5,300.0,-0.8719982397460058,686.6986137999795,0.0,686.6986137999795,5196.40934379998
12165-0,7,31.5,138.32944,0.0,0.0,0.0,143.32944,5.0,0.0,35.5,0.0,1,4514.87736,0.0,4514.87736,139.0084732089706,787.5,300.0,-0.6790332089705942,534.7386520643429,0.0,534.7386520643429,5049.6160120643435
12165-0,8,30.27,137.62444,0.0,0.0,0.0,142.62444,5.0,0.0,40.25,0.0,1,4317.2417988,0.0,4317.2417988,139.01887324309337,756.75,300.0,-1.3944332430933741,1055.237356710911,0.0,1055.237356710911,5372.4791555109105
12165-0,9,30.27,137.77016,0.0,0.0,0.0,142.77016,5.0,0.0,45.0,0.0,1,4321.6527432,0.0,4321.6527432,138.20994048910575,756.75,300.0,-0.4397804891057433,332.8038851307712,0.0,332.8038851307712,4654.456628330771
12165-0,10,35.31,137.38936,0.0,0.0,0.0,137.38936,0.0,0.0,45.0,0.0,0,4851.218301600001,0.0,4851.218301600001,138.3654365770387,882.75,300.0,-0.9760765770386968,861.6315983809096,0.0,861.6315983809096,5712.849899980911
12165-0,11,35.31,137.93787,0.0,0.0,0.0,137.93787,0.0,0.0,45.0,0.0,0,4870.5861897,0.0,4870.5861897,138.17697490305602,882.75,300.0,-0.23910490305601684,211.06985317269886,0.0,211.06985317269886,5081.656042872699
12165-0,12,42.4,137.39206,0.0,0.0,0.0,137.39206,0.0,0.0,45.0,0.0,0,5825.423343999999,0.0,5825.423343999999,138.216216115973,1060.0,300.0,-0.8241561159730111,873.6054829313917,0.0,873.6054829313917,6699.0288269313905
12165-0,13,42.4,137.77673,0.0,0.0,0.0,137.77673,0.0,0.0,45.0,0.0,0,5841.733351999999,0.0,5841.733351999999,138.22382698259923,1060.0,300.0,-0.44709698259924835,473.92280155520325,0.0,473.92280155520325,6315.656153555203
12165-0,14,41.16,137.40532,0.186,0.186,0.0,137.21931999999998,0.0,0.0,45.0,0.0,0,5647.9472111999985,0.0,5647.9472111999985,138.23271374499518,1029.0,300.0,-0.8273937449951916,851.3881636000522,0.0,851.3881636000522,6499.335374800051
