round,split,loss,forecast_accuracy,global_num_layers,local_num_layers,model_rate,hetero_fedavg,inclusive_fl,spa_hfl,spc,pattern_weighted_residual_heads,fedprox,fedprox_mu,inclusive_group_count,inclusive_beta,mse,rmse,mae,r2,nrmse,round_train_time_seconds,round_evaluate_time_seconds,round_time_seconds,align_train_loss,align_train_rmse,latent_mean_norm
1,train,6.130728274135336e-05,0.8924534739840638,3.0,2.7427680582019747,0.8872769790403603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.003832811325040036,0.05628990073933396,0.036857658353979895,0.7614645964052813,0.10754652601593627,43.20033774777754,,,,,
1,val,0.0010810025720145542,0.7445721061725339,,2.7629893238434162,0.8955516014234876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.06316471346496567,0.14510010502269932,0.12940806670518745,-2.2450871573593156,0.2717807943143015,,0.00022371398517861962,0.00022371398517861962,,,
2,train,5.125334382449234e-05,0.9037392769923785,3.0,2.7427680582019747,0.8872769790403603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.003185034969902799,0.04784057818504452,0.03192319931704716,0.8102292814642786,0.09626072300762141,42.487747328049714,,,,,
2,val,0.000953238497799591,0.7577162962489578,,2.7629893238434162,0.8955516014234876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.05562740246213482,0.13355867856521955,0.11706457728672494,-1.7778886201791673,0.25228584101786083,,0.00020873796893283725,0.00020873796893283725,,,
3,train,4.106488233201064e-05,0.9120790554765705,3.0,2.7427680582019747,0.8872769790403603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.002571081782503904,0.03823499177493608,0.025544909096508316,0.8539335780223315,0.08792094452342959,42.56379254025767,,,,,
3,val,0.0008798256722377856,0.7637485587569163,,2.7629893238434162,0.8955516014234876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.05128876104589644,0.12411134367563648,0.10831091695422061,-1.5127188697214018,0.26054387810004315,,0.00020297797163948417,0.00020297797163948417,,,
4,train,4.0264522320260014e-05,0.9136084658340325,3.0,2.7427680582019747,0.8872769790403603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0024961617771440043,0.036943937753528173,0.024636219439051418,0.8578975728989033,0.08639153416596732,42.70789551474741,,,,,
4,val,0.0008210525085911979,0.7644812961930313,,2.7629893238434162,0.8955516014234876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.04788713417574432,0.12170894908045965,0.1028796313708363,-1.3551968232021658,0.26469246486928716,,0.00030816299840807915,0.00030816299840807915,,,
5,train,3.538333316717489e-05,0.9227611628388849,3.0,2.7427680582019747,0.8872769790403603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0022298712295169684,0.033469473597290696,0.021162760992486547,0.8731682074351091,0.07723883716111526,42.7628370401208,,,,,
5,val,0.0007486833223225934,0.7714603332230742,,2.7629893238434162,0.8955516014234876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.04369162274325711,0.11628494836847686,0.09691394777683494,-1.164918767197865,0.2587101768476084,,0.0002064020372927189,0.0002064020372927189,,,
6,train,3.7349620833278766e-05,0.9198267397553809,3.0,2.7427680582019747,0.8872769790403603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0023403881361799637,0.034377829936348026,0.022815616493413887,0.8686692236265681,0.08017326024461907,42.684967419003854,,,,,
6,val,0.0006722811536999489,0.7800281325847463,,2.7629893238434162,0.8955516014234876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.039229869559238205,0.10747351566086435,0.09066506126212798,-0.9312176330724741,0.2419084610751324,,0.00025779398856684566,0.00025779398856684566,,,
7,train,3.4462002133832556e-05,0.9242694585561233,3.0,2.7427680582019747,0.8872769790403603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.002160846167170514,0.03233655814467215,0.020650167748568846,0.8773235321624527,0.07573054144387677,42.61903782682156,,,,,
